order_id,product_id,quantity,sales_amount
O01460,P00646,2,1100.40
O01461,P00627,1,479.90
O01462,P00634,2,1011.60
O01462,P00647,3,1661.70
O01463,P00641,3,1595.10
O01463,P00654,1,579.80
O01463,P00667,2,1255.80
O01464,P00648,1,557.60
O01465,P00655,2,1167.00
O01465,P00668,3,1894.80
O01466,P00662,3,1828.20
O01466,P00675,1,657.50
O01466,P00688,2,1411.20
O01467,P00669,1,635.30
O01468,P00676,2,1322.40
O01468,P00689,3,2127.90
O01469,P00683,3,2061.30
O01469,P00696,1,735.20
O01469,P00709,2,1566.60
O01470,P00690,1,713.00
O01471,P00697,2,1477.80
O01471,P00710,3,2361.00
O01472,P00704,3,2294.40
O01472,P00717,1,812.90
O01472,P00730,2,1722.00
O01473,P00711,1,790.70
O01474,P00718,2,1633.20
O01474,P00731,3,2594.10
O01475,P00725,3,2527.50
O01475,P00738,1,890.60
O01475,P00751,2,27.40
O01476,P00732,1,868.40
O01477,P00739,2,1788.60
O01477,P00752,3,52.20
O01478,P00746,3,2760.60
O01478,P00759,1,43.30
O01478,P00772,2,182.80
O01479,P00753,1,21.10
O01480,P00760,2,94.00
O01480,P00773,3,285.30
O01481,P00767,3,218.70
O01481,P00780,1,121.00
O01481,P00793,2,338.20
O01482,P00774,1,98.80
O01483,P00781,2,249.40
O01483,P00794,3,518.40
O01484,P00788,3,451.80
O01484,P00801,1,198.70
O01484,P00814,2,493.60
O01485,P00795,1,176.50
O01486,P00802,2,404.80
O01486,P00815,3,751.50
O01487,P00809,3,684.90
O01487,P00822,1,276.40
O01487,P00835,2,649.00
O01488,P00816,1,254.20
O01489,P00823,2,560.20
O01489,P00836,3,984.60
O01490,P00830,3,918.00
O01490,P00843,1,354.10
O01490,P00856,2,804.40
O01491,P00837,1,331.90
O01492,P00844,2,715.60
O01492,P00857,3,1217.70
O01493,P00851,3,1151.10
O01493,P00864,1,431.80
O01493,P00877,2,959.80
O01494,P00858,1,409.60
O01495,P00865,2,871.00
O01495,P00878,3,1450.80
O01496,P00872,3,1384.20
O01496,P00885,1,509.50
O01496,P00898,2,1115.20
O01497,P00879,1,487.30
O01498,P00886,2,1026.40
O01498,P00899,3,1683.90
O01499,P00893,3,1617.30
O01499,P00906,1,587.20
O01499,P00919,2,1270.60
O01500,P00900,1,565.00
O01501,P00907,2,1181.80
O01501,P00920,3,1917.00
O01502,P00914,3,1850.40
O01502,P00927,1,664.90
O01502,P00940,2,1426.00
O01503,P00921,1,642.70
O01504,P00928,2,1337.20
O01504,P00941,3,2150.10
O01505,P00935,3,2083.50
O01505,P00948,1,742.60
O01505,P00961,2,1581.40
O01506,P00942,1,720.40
O01507,P00949,2,1492.60
O01507,P00962,3,2383.20
O01508,P00956,3,2316.60
O01508,P00969,1,820.30
O01508,P00982,2,1736.80
O01509,P00963,1,798.10
O01510,P00970,2,1648.00
O01510,P00983,3,2616.30
O01511,P00977,3,2549.70
O01511,P00990,1,898.00
O01511,P01003,2,42.20
O01512,P00984,1,875.80
O01513,P00991,2,1803.40
O01513,P01004,3,74.40
O01514,P00998,3,2782.80
O01514,P01011,1,50.70
O01514,P01024,2,197.60
O01515,P01005,1,28.50
O01516,P01012,2,108.80
O01516,P01025,3,307.50
O01517,P01019,3,240.90
O01517,P01032,1,128.40
O01517,P01045,2,353.00
O01518,P01026,1,106.20
O01519,P01033,2,264.20
O01519,P01046,3,540.60
O01520,P01040,3,474.00
O01520,P01053,1,206.10
O01520,P01066,2,508.40
O01521,P01047,1,183.90
O01522,P01054,2,419.60
O01522,P01067,3,773.70
O01523,P01061,3,707.10
O01523,P01074,1,283.80
O01523,P01087,2,663.80
O01524,P01068,1,261.60
O01525,P01075,2,575.00
O01525,P01088,3,1006.80
O01526,P01082,3,940.20
O01526,P01095,1,361.50
O01526,P01108,2,819.20
O01527,P01089,1,339.30
O01528,P01096,2,730.40
O01528,P01109,3,1239.90
O01529,P01103,3,1173.30
O01529,P01116,1,439.20
O01529,P01129,2,974.60
O01530,P01110,1,417.00
O01531,P01117,2,885.80
O01531,P01130,3,1473.00
O01532,P01124,3,1406.40
O01532,P01137,1,516.90
O01532,P01150,2,1130.00
O01533,P01131,1,494.70
O01534,P01138,2,1041.20
O01534,P01151,3,1706.10
O01535,P01145,3,1639.50
O01535,P01158,1,594.60
O01535,P01171,2,1285.40
O01536,P01152,1,572.40
O01537,P01159,2,1196.60
O01537,P01172,3,1939.20
O01538,P01166,3,1872.60
O01538,P01179,1,672.30
O01538,P01192,2,1440.80
O01539,P01173,1,650.10
O01540,P01180,2,1352.00
O01540,P01193,3,2172.30
O01541,P01187,3,2105.70
O01541,P01200,1,750.00
O01541,P00013,2,116.20
O01542,P01194,1,727.80
O01543,P00001,2,27.40
O01543,P00014,3,185.40
O01544,P00008,3,118.80
O01544,P00021,1,87.70
O01544,P00034,2,271.60
O01545,P00015,1,65.50
O01546,P00022,2,182.80
O01546,P00035,3,418.50
O01547,P00029,3,351.90
O01547,P00042,1,165.40
O01547,P00055,2,427.00
O01548,P00036,1,143.20
O01549,P00043,2,338.20
O01549,P00056,3,651.60
O01550,P00050,3,0.00
O01550,P00063,1,243.10
O01550,P00076,2,582.40
O01551,P00057,1,220.90
O01552,P00064,2,493.60
O01552,P00077,3,884.70
O01553,P00071,3,818.10
O01553,P00084,1,320.80
O01553,P00097,2,737.80
O01554,P00078,1,298.60
O01555,P00085,2,649.00
O01555,P00098,3,1117.80
O01556,P00092,3,1051.20
O01556,P00105,1,398.50
O01556,P00118,2,893.20
O01557,P00099,1,376.30
O01558,P00106,2,804.40
O01558,P00119,3,1350.90
O01559,P00113,3,1284.30
O01559,P00126,1,476.20
O01559,P00139,2,1048.60
O01560,P00120,1,454.00
O01561,P00127,2,959.80
O01561,P00140,3,1584.00
O01562,P00134,3,1517.40
O01562,P00147,1,553.90
O01562,P00160,2,1204.00
O01563,P00141,1,531.70
O01564,P00148,2,1115.20
O01564,P00161,3,1817.10
O01565,P00155,3,1750.50
O01565,P00168,1,631.60
O01565,P00181,2,1359.40
O01566,P00162,1,609.40
O01567,P00169,2,1270.60
O01567,P00182,3,2050.20
O01568,P00176,3,1983.60
O01568,P00189,1,709.30
O01568,P00202,2,1514.80
O01569,P00183,1,687.10
O01570,P00190,2,1426.00
O01570,P00203,3,2283.30
O01571,P00197,3,2216.70
O01571,P00210,1,787.00
O01571,P00223,2,1670.20
O01572,P00204,1,764.80
O01573,P00211,2,1581.40
O01573,P00224,3,2516.40
O01574,P00218,3,2449.80
O01574,P00231,1,864.70
O01574,P00244,2,1825.60
O01575,P00225,1,842.50
O01576,P00232,2,1736.80
O01576,P00245,3,2749.50
O01577,P00239,3,2682.90
O01577,P00252,1,17.40
O01577,P00265,2,131.00
O01578,P00246,1,920.20
O01579,P00253,2,42.20
O01579,P00266,3,207.60
O01580,P00260,3,141.00
O01580,P00273,1,95.10
O01580,P00286,2,286.40
O01581,P00267,1,72.90
O01582,P00274,2,197.60
O01582,P00287,3,440.70
O01583,P00281,3,374.10
O01583,P00294,1,172.80
O01583,P00307,2,441.80
O01584,P00288,1,150.60
O01585,P00295,2,353.00
O01585,P00308,3,673.80
O01586,P00302,3,607.20
O01586,P00315,1,250.50
O01586,P00328,2,597.20
O01587,P00309,1,228.30
O01588,P00316,2,508.40
O01588,P00329,3,906.90
O01589,P00323,3,840.30
O01589,P00336,1,328.20
O01589,P00349,2,752.60
O01590,P00330,1,306.00
O01591,P00337,2,663.80
O01591,P00350,3,1140.00
O01592,P00344,3,1073.40
O01592,P00357,1,405.90
O01592,P00370,2,908.00
O01593,P00351,1,383.70
O01594,P00358,2,819.20
O01594,P00371,3,1373.10
O01595,P00365,3,1306.50
O01595,P00378,1,483.60
O01595,P00391,2,1063.40
O01596,P00372,1,461.40
O01597,P00379,2,974.60
O01597,P00392,3,1606.20
O01598,P00386,3,1539.60
O01598,P00399,1,561.30
O01598,P00412,2,1218.80
O01599,P00393,1,539.10
O01600,P00400,2,1130.00
O01600,P00413,3,1839.30
O01601,P00407,3,1772.70
O01601,P00420,1,639.00
O01601,P00433,2,1374.20
O01602,P00414,1,616.80
O01603,P00421,2,1285.40
O01603,P00434,3,2072.40
O01604,P00428,3,2005.80
O01604,P00441,1,716.70
O01604,P00454,2,1529.60
O01605,P00435,1,694.50
O01606,P00442,2,1440.80
O01606,P00455,3,2305.50
O01607,P00449,3,2238.90
O01607,P00462,1,794.40
O01607,P00475,2,1685.00
O01608,P00456,1,772.20
O01609,P00463,2,1596.20
O01609,P00476,3,2538.60
O01610,P00470,3,2472.00
O01610,P00483,1,872.10
O01610,P00496,2,1840.40
O01611,P00477,1,849.90
O01612,P00484,2,1751.60
O01612,P00497,3,2771.70
O01613,P00491,3,2705.10
O01613,P00504,1,24.80
O01613,P00517,2,145.80
O01614,P00498,1,927.60
O01615,P00505,2,57.00
O01615,P00518,3,229.80
O01616,P00512,3,163.20
O01616,P00525,1,102.50
O01616,P00538,2,301.20
O01617,P00519,1,80.30
O01618,P00526,2,212.40
O01618,P00539,3,462.90
O01619,P00533,3,396.30
O01619,P00546,1,180.20
O01619,P00559,2,456.60
O01620,P00540,1,158.00
O01621,P00547,2,367.80
O01621,P00560,3,696.00
O01622,P00554,3,629.40
O01622,P00567,1,257.90
O01622,P00580,2,612.00
O01623,P00561,1,235.70
O01624,P00568,2,523.20
O01624,P00581,3,929.10
O01625,P00575,3,862.50
O01625,P00588,1,335.60
O01625,P00601,2,767.40
O01626,P00582,1,313.40
O01627,P00589,2,678.60
O01627,P00602,3,1162.20
O01628,P00596,3,1095.60
O01628,P00609,1,413.30
O01628,P00622,2,922.80
O01629,P00603,1,391.10
O01630,P00610,2,834.00
O01630,P00623,3,1395.30
O01631,P00617,3,1328.70
O01631,P00630,1,491.00
O01631,P00643,2,1078.20
O01632,P00624,1,468.80
O01633,P00631,2,989.40
O01633,P00644,3,1628.40
O01634,P00638,3,1561.80
O01634,P00651,1,568.70
O01634,P00664,2,1233.60
O01635,P00645,1,546.50
O01636,P00652,2,1144.80
O01636,P00665,3,1861.50
O01637,P00659,3,1794.90
O01637,P00672,1,646.40
O01637,P00685,2,1389.00
O01638,P00666,1,624.20
O01639,P00673,2,1300.20
O01639,P00686,3,2094.60
O01640,P00680,3,2028.00
O01640,P00693,1,724.10
O01640,P00706,2,1544.40
O01641,P00687,1,701.90
O01642,P00694,2,1455.60
O01642,P00707,3,2327.70
O01643,P00701,3,2261.10
O01643,P00714,1,801.80
O01643,P00727,2,1699.80
O01644,P00708,1,779.60
O01645,P00715,2,1611.00
O01645,P00728,3,2560.80
O01646,P00722,3,2494.20
O01646,P00735,1,879.50
O01646,P00748,2,1855.20
O01647,P00729,1,857.30
O01648,P00736,2,1766.40
O01648,P00749,3,2793.90
O01649,P00743,3,2727.30
O01649,P00756,1,32.20
O01649,P00769,2,160.60
O01650,P00750,1,10.00
O01651,P00757,2,71.80
O01651,P00770,3,252.00
O01652,P00764,3,185.40
O01652,P00777,1,109.90
O01652,P00790,2,316.00
O01653,P00771,1,87.70
O01654,P00778,2,227.20
O01654,P00791,3,485.10
O01655,P00785,3,418.50
O01655,P00798,1,187.60
O01655,P00811,2,471.40
O01656,P00792,1,165.40
O01657,P00799,2,382.60
O01657,P00812,3,718.20
O01658,P00806,3,651.60
O01658,P00819,1,265.30
O01658,P00832,2,626.80
O01659,P00813,1,243.10
O01660,P00820,2,538.00
O01660,P00833,3,951.30
O01661,P00827,3,884.70
O01661,P00840,1,343.00
O01661,P00853,2,782.20
O01662,P00834,1,320.80
O01663,P00841,2,693.40
O01663,P00854,3,1184.40
O01664,P00848,3,1117.80
O01664,P00861,1,420.70
O01664,P00874,2,937.60
O01665,P00855,1,398.50
O01666,P00862,2,848.80
O01666,P00875,3,1417.50
O01667,P00869,3,1350.90
O01667,P00882,1,498.40
O01667,P00895,2,1093.00
O01668,P00876,1,476.20
O01669,P00883,2,1004.20
O01669,P00896,3,1650.60
O01670,P00890,3,1584.00
O01670,P00903,1,576.10
O01670,P00916,2,1248.40
O01671,P00897,1,553.90
O01672,P00904,2,1159.60
O01672,P00917,3,1883.70
O01673,P00911,3,1817.10
O01673,P00924,1,653.80
O01673,P00937,2,1403.80
O01674,P00918,1,631.60
O01675,P00925,2,1315.00
O01675,P00938,3,2116.80
O01676,P00932,3,2050.20
O01676,P00945,1,731.50
O01676,P00958,2,1559.20
O01677,P00939,1,709.30
O01678,P00946,2,1470.40
O01678,P00959,3,2349.90
O01679,P00953,3,2283.30
O01679,P00966,1,809.20
O01679,P00979,2,1714.60
O01680,P00960,1,787.00
O01681,P00967,2,1625.80
O01681,P00980,3,2583.00
O01682,P00974,3,2516.40
O01682,P00987,1,886.90
O01682,P01000,2,20.00
O01683,P00981,1,864.70
O01684,P00988,2,1781.20
O01684,P01001,3,41.10
O01685,P00995,3,2749.50
O01685,P01008,1,39.60
O01685,P01021,2,175.40
O01686,P01002,1,17.40
O01687,P01009,2,86.60
O01687,P01022,3,274.20
O01688,P01016,3,207.60
O01688,P01029,1,117.30
O01688,P01042,2,330.80
O01689,P01023,1,95.10
O01690,P01030,2,242.00
O01690,P01043,3,507.30
O01691,P01037,3,440.70
O01691,P01050,1,195.00
O01691,P01063,2,486.20
O01692,P01044,1,172.80
O01693,P01051,2,397.40
O01693,P01064,3,740.40
O01694,P01058,3,673.80
O01694,P01071,1,272.70
O01694,P01084,2,641.60
O01695,P01065,1,250.50
O01696,P01072,2,552.80
O01696,P01085,3,973.50
O01697,P01079,3,906.90
O01697,P01092,1,350.40
O01697,P01105,2,797.00
O01698,P01086,1,328.20
O01699,P01093,2,708.20
O01699,P01106,3,1206.60
O01700,P01100,3,1140.00
O01700,P01113,1,428.10
O01700,P01126,2,952.40
O01701,P01107,1,405.90
O01702,P01114,2,863.60
O01702,P01127,3,1439.70
O01703,P01121,3,1373.10
O01703,P01134,1,505.80
O01703,P01147,2,1107.80
O01704,P01128,1,483.60
O01705,P01135,2,1019.00
O01705,P01148,3,1672.80
O01706,P01142,3,1606.20
O01706,P01155,1,583.50
O01706,P01168,2,1263.20
O01707,P01149,1,561.30
O01708,P01156,2,1174.40
O01708,P01169,3,1905.90
O01709,P01163,3,1839.30
O01709,P01176,1,661.20
O01709,P01189,2,1418.60
O01710,P01170,1,639.00
O01711,P01177,2,1329.80
O01711,P01190,3,2139.00
O01712,P01184,3,2072.40
O01712,P01197,1,738.90
O01712,P00010,2,94.00
O01713,P01191,1,716.70
O01714,P01198,2,1485.20
O01714,P00011,3,152.10
O01715,P00005,3,85.50
O01715,P00018,1,76.60
O01715,P00031,2,249.40
O01716,P00012,1,54.40
O01717,P00019,2,160.60
O01717,P00032,3,385.20
O01718,P00026,3,318.60
O01718,P00039,1,154.30
O01718,P00052,2,404.80
O01719,P00033,1,132.10
O01720,P00040,2,316.00
O01720,P00053,3,618.30
O01721,P00047,3,551.70
O01721,P00060,1,232.00
O01721,P00073,2,560.20
O01722,P00054,1,209.80
O01723,P00061,2,471.40
O01723,P00074,3,851.40
O01724,P00068,3,784.80
O01724,P00081,1,309.70
O01724,P00094,2,715.60
O01725,P00075,1,287.50
O01726,P00082,2,626.80
O01726,P00095,3,1084.50
O01727,P00089,3,1017.90
O01727,P00102,1,387.40
O01727,P00115,2,871.00
O01728,P00096,1,365.20
O01729,P00103,2,782.20
O01729,P00116,3,1317.60
O01730,P00110,3,1251.00
O01730,P00123,1,465.10
O01730,P00136,2,1026.40
O01731,P00117,1,442.90
O01732,P00124,2,937.60
O01732,P00137,3,1550.70
O01733,P00131,3,1484.10
O01733,P00144,1,542.80
O01733,P00157,2,1181.80
O01734,P00138,1,520.60
O01735,P00145,2,1093.00
O01735,P00158,3,1783.80
O01736,P00152,3,1717.20
O01736,P00165,1,620.50
O01736,P00178,2,1337.20
O01737,P00159,1,598.30
O01738,P00166,2,1248.40
O01738,P00179,3,2016.90
O01739,P00173,3,1950.30
O01739,P00186,1,698.20
O01739,P00199,2,1492.60
O01740,P00180,1,676.00
O01741,P00187,2,1403.80
O01741,P00200,3,2250.00
O01742,P00194,3,2183.40
O01742,P00207,1,775.90
O01742,P00220,2,1648.00
O01743,P00201,1,753.70
O01744,P00208,2,1559.20
O01744,P00221,3,2483.10
O01745,P00215,3,2416.50
O01745,P00228,1,853.60
O01745,P00241,2,1803.40
O01746,P00222,1,831.40
O01747,P00229,2,1714.60
O01747,P00242,3,2716.20
O01748,P00236,3,2649.60
O01748,P00249,1,931.30
O01748,P00262,2,108.80
O01749,P00243,1,909.10
O01750,P00250,2,20.00
O01750,P00263,3,174.30
O01751,P00257,3,107.70
O01751,P00270,1,84.00
O01751,P00283,2,264.20
O01752,P00264,1,61.80
O01753,P00271,2,175.40
O01753,P00284,3,407.40
O01754,P00278,3,340.80
O01754,P00291,1,161.70
O01754,P00304,2,419.60
O01755,P00285,1,139.50
O01756,P00292,2,330.80
O01756,P00305,3,640.50
O01757,P00299,3,573.90
O01757,P00312,1,239.40
O01757,P00325,2,575.00
O01758,P00306,1,217.20
O01759,P00313,2,486.20
O01759,P00326,3,873.60
O01760,P00320,3,807.00
O01760,P00333,1,317.10
O01760,P00346,2,730.40
O01761,P00327,1,294.90
O01762,P00334,2,641.60
O01762,P00347,3,1106.70
O01763,P00341,3,1040.10
O01763,P00354,1,394.80
O01763,P00367,2,885.80
O01764,P00348,1,372.60
O01765,P00355,2,797.00
O01765,P00368,3,1339.80
O01766,P00362,3,1273.20
O01766,P00375,1,472.50
O01766,P00388,2,1041.20
O01767,P00369,1,450.30
O01768,P00376,2,952.40
O01768,P00389,3,1572.90
O01769,P00383,3,1506.30
O01769,P00396,1,550.20
O01769,P00409,2,1196.60
O01770,P00390,1,528.00
O01771,P00397,2,1107.80
O01771,P00410,3,1806.00
O01772,P00404,3,1739.40
O01772,P00417,1,627.90
O01772,P00430,2,1352.00
O01773,P00411,1,605.70
O01774,P00418,2,1263.20
O01774,P00431,3,2039.10
O01775,P00425,3,1972.50
O01775,P00438,1,705.60
O01775,P00451,2,1507.40
O01776,P00432,1,683.40
O01777,P00439,2,1418.60
O01777,P00452,3,2272.20
O01778,P00446,3,2205.60
O01778,P00459,1,783.30
O01778,P00472,2,1662.80
O01779,P00453,1,761.10
O01780,P00460,2,1574.00
O01780,P00473,3,2505.30
O01781,P00467,3,2438.70
O01781,P00480,1,861.00
O01781,P00493,2,1818.20
O01782,P00474,1,838.80
O01783,P00481,2,1729.40
O01783,P00494,3,2738.40
O01784,P00488,3,2671.80
O01784,P00501,1,13.70
O01784,P00514,2,123.60
O01785,P00495,1,916.50
O01786,P00502,2,34.80
O01786,P00515,3,196.50
O01787,P00509,3,129.90
O01787,P00522,1,91.40
O01787,P00535,2,279.00
O01788,P00516,1,69.20
O01789,P00523,2,190.20
O01789,P00536,3,429.60
O01790,P00530,3,363.00
O01790,P00543,1,169.10
O01790,P00556,2,434.40
O01791,P00537,1,146.90
O01792,P00544,2,345.60
O01792,P00557,3,662.70
O01793,P00551,3,596.10
O01793,P00564,1,246.80
O01793,P00577,2,589.80
O01794,P00558,1,224.60
O01795,P00565,2,501.00
O01795,P00578,3,895.80
O01796,P00572,3,829.20
O01796,P00585,1,324.50
O01796,P00598,2,745.20
O01797,P00579,1,302.30
O01798,P00586,2,656.40
O01798,P00599,3,1128.90
O01799,P00593,3,1062.30
O01799,P00606,1,402.20
O01799,P00619,2,900.60
O01800,P00600,1,380.00
O01801,P00607,2,811.80
O01801,P00620,3,1362.00
O01802,P00614,3,1295.40
O01802,P00627,1,479.90
O01802,P00640,2,1056.00
O01803,P00621,1,457.70
O01804,P00628,2,967.20
O01804,P00641,3,1595.10
O01805,P00635,3,1528.50
O01805,P00648,1,557.60
O01805,P00661,2,1211.40
O01806,P00642,1,535.40
O01807,P00649,2,1122.60
O01807,P00662,3,1828.20
O01808,P00656,3,1761.60
O01808,P00669,1,635.30
O01808,P00682,2,1366.80
O01809,P00663,1,613.10
O01810,P00670,2,1278.00
O01810,P00683,3,2061.30
O01811,P00677,3,1994.70
O01811,P00690,1,713.00
O01811,P00703,2,1522.20
O01812,P00684,1,690.80
O01813,P00691,2,1433.40
O01813,P00704,3,2294.40
O01814,P00698,3,2227.80
O01814,P00711,1,790.70
O01814,P00724,2,1677.60
O01815,P00705,1,768.50
O01816,P00712,2,1588.80
O01816,P00725,3,2527.50
O01817,P00719,3,2460.90
O01817,P00732,1,868.40
O01817,P00745,2,1833.00
O01818,P00726,1,846.20
O01819,P00733,2,1744.20
O01819,P00746,3,2760.60
O01820,P00740,3,2694.00
O01820,P00753,1,21.10
O01820,P00766,2,138.40
O01821,P00747,1,923.90
O01822,P00754,2,49.60
O01822,P00767,3,218.70
O01823,P00761,3,152.10
O01823,P00774,1,98.80
O01823,P00787,2,293.80
O01824,P00768,1,76.60
O01825,P00775,2,205.00
O01825,P00788,3,451.80
O01826,P00782,3,385.20
O01826,P00795,1,176.50
O01826,P00808,2,449.20
O01827,P00789,1,154.30
O01828,P00796,2,360.40
O01828,P00809,3,684.90
O01829,P00803,3,618.30
O01829,P00816,1,254.20
O01829,P00829,2,604.60
O01830,P00810,1,232.00
O01831,P00817,2,515.80
O01831,P00830,3,918.00
O01832,P00824,3,851.40
O01832,P00837,1,331.90
O01832,P00850,2,760.00
O01833,P00831,1,309.70
O01834,P00838,2,671.20
O01834,P00851,3,1151.10
O01835,P00845,3,1084.50
O01835,P00858,1,409.60
O01835,P00871,2,915.40
O01836,P00852,1,387.40
O01837,P00859,2,826.60
O01837,P00872,3,1384.20
O01838,P00866,3,1317.60
O01838,P00879,1,487.30
O01838,P00892,2,1070.80
O01839,P00873,1,465.10
O01840,P00880,2,982.00
O01840,P00893,3,1617.30
O01841,P00887,3,1550.70
O01841,P00900,1,565.00
O01841,P00913,2,1226.20
O01842,P00894,1,542.80
O01843,P00901,2,1137.40
O01843,P00914,3,1850.40
O01844,P00908,3,1783.80
O01844,P00921,1,642.70
O01844,P00934,2,1381.60
O01845,P00915,1,620.50
O01846,P00922,2,1292.80
O01846,P00935,3,2083.50
O01847,P00929,3,2016.90
O01847,P00942,1,720.40
O01847,P00955,2,1537.00
O01848,P00936,1,698.20
O01849,P00943,2,1448.20
O01849,P00956,3,2316.60
O01850,P00950,3,2250.00
O01850,P00963,1,798.10
O01850,P00976,2,1692.40
O01851,P00957,1,775.90
O01852,P00964,2,1603.60
O01852,P00977,3,2549.70
O01853,P00971,3,2483.10
O01853,P00984,1,875.80
O01853,P00997,2,1847.80
O01854,P00978,1,853.60
O01855,P00985,2,1759.00
O01855,P00998,3,2782.80
O01856,P00992,3,2716.20
O01856,P01005,1,28.50
O01856,P01018,2,153.20
O01857,P00999,1,931.30
O01858,P01006,2,64.40
O01858,P01019,3,240.90
O01859,P01013,3,174.30
O01859,P01026,1,106.20
O01859,P01039,2,308.60
O01860,P01020,1,84.00
O01861,P01027,2,219.80
O01861,P01040,3,474.00
O01862,P01034,3,407.40
O01862,P01047,1,183.90
O01862,P01060,2,464.00
O01863,P01041,1,161.70
O01864,P01048,2,375.20
O01864,P01061,3,707.10
O01865,P01055,3,640.50
O01865,P01068,1,261.60
O01865,P01081,2,619.40
O01866,P01062,1,239.40
O01867,P01069,2,530.60
O01867,P01082,3,940.20
O01868,P01076,3,873.60
O01868,P01089,1,339.30
O01868,P01102,2,774.80
O01869,P01083,1,317.10
O01870,P01090,2,686.00
O01870,P01103,3,1173.30
O01871,P01097,3,1106.70
O01871,P01110,1,417.00
O01871,P01123,2,930.20
O01872,P01104,1,394.80
O01873,P01111,2,841.40
O01873,P01124,3,1406.40
O01874,P01118,3,1339.80
O01874,P01131,1,494.70
O01874,P01144,2,1085.60
O01875,P01125,1,472.50
O01876,P01132,2,996.80
O01876,P01145,3,1639.50
O01877,P01139,3,1572.90
O01877,P01152,1,572.40
O01877,P01165,2,1241.00
O01878,P01146,1,550.20
O01879,P01153,2,1152.20
O01879,P01166,3,1872.60
O01880,P01160,3,1806.00
O01880,P01173,1,650.10
O01880,P01186,2,1396.40
O01881,P01167,1,627.90
O01882,P01174,2,1307.60
O01882,P01187,3,2105.70
O01883,P01181,3,2039.10
O01883,P01194,1,727.80
O01883,P00007,2,71.80
O01884,P01188,1,705.60
O01885,P01195,2,1463.00
O01885,P00008,3,118.80
O01886,P00002,3,52.20
O01886,P00015,1,65.50
O01886,P00028,2,227.20
O01887,P00009,1,43.30
O01888,P00016,2,138.40
O01888,P00029,3,351.90
O01889,P00023,3,285.30
O01889,P00036,1,143.20
O01889,P00049,2,382.60
O01890,P00030,1,121.00
O01891,P00037,2,293.80
O01891,P00050,3,0.00
O01892,P00044,3,518.40
O01892,P00057,1,220.90
O01892,P00070,2,538.00
O01893,P00051,1,198.70
O01894,P00058,2,449.20
O01894,P00071,3,818.10
O01895,P00065,3,751.50
O01895,P00078,1,298.60
O01895,P00091,2,693.40
O01896,P00072,1,276.40
O01897,P00079,2,604.60
O01897,P00092,3,1051.20
O01898,P00086,3,984.60
O01898,P00099,1,376.30
O01898,P00112,2,848.80
O01899,P00093,1,354.10
O01900,P00100,2,760.00
O01900,P00113,3,1284.30
O01901,P00107,3,1217.70
O01901,P00120,1,454.00
O01901,P00133,2,1004.20
O01902,P00114,1,431.80
O01903,P00121,2,915.40
O01903,P00134,3,1517.40
O01904,P00128,3,1450.80
O01904,P00141,1,531.70
O01904,P00154,2,1159.60
O01905,P00135,1,509.50
O01906,P00142,2,1070.80
O01906,P00155,3,1750.50
O01907,P00149,3,1683.90
O01907,P00162,1,609.40
O01907,P00175,2,1315.00
O01908,P00156,1,587.20
O01909,P00163,2,1226.20
O01909,P00176,3,1983.60
O01910,P00170,3,1917.00
O01910,P00183,1,687.10
O01910,P00196,2,1470.40
O01911,P00177,1,664.90
O01912,P00184,2,1381.60
O01912,P00197,3,2216.70
O01913,P00191,3,2150.10
O01913,P00204,1,764.80
O01913,P00217,2,1625.80
O01914,P00198,1,742.60
O01915,P00205,2,1537.00
O01915,P00218,3,2449.80
O01916,P00212,3,2383.20
O01916,P00225,1,842.50
O01916,P00238,2,1781.20
O01917,P00219,1,820.30
O01918,P00226,2,1692.40
O01918,P00239,3,2682.90
O01919,P00233,3,2616.30
O01919,P00246,1,920.20
O01919,P00259,2,86.60
O01920,P00240,1,898.00
O01921,P00247,2,1847.80
O01921,P00260,3,141.00
O01922,P00254,3,74.40
O01922,P00267,1,72.90
O01922,P00280,2,242.00
O01923,P00261,1,50.70
O01924,P00268,2,153.20
O01924,P00281,3,374.10
O01925,P00275,3,307.50
O01925,P00288,1,150.60
O01925,P00301,2,397.40
O01926,P00282,1,128.40
O01927,P00289,2,308.60
O01927,P00302,3,607.20
O01928,P00296,3,540.60
O01928,P00309,1,228.30
O01928,P00322,2,552.80
O01929,P00303,1,206.10
O01930,P00310,2,464.00
O01930,P00323,3,840.30
O01931,P00317,3,773.70
O01931,P00330,1,306.00
O01931,P00343,2,708.20
O01932,P00324,1,283.80
O01933,P00331,2,619.40
O01933,P00344,3,1073.40
O01934,P00338,3,1006.80
O01934,P00351,1,383.70
O01934,P00364,2,863.60
O01935,P00345,1,361.50
O01936,P00352,2,774.80
O01936,P00365,3,1306.50
O01937,P00359,3,1239.90
O01937,P00372,1,461.40
O01937,P00385,2,1019.00
O01938,P00366,1,439.20
O01939,P00373,2,930.20
O01939,P00386,3,1539.60
O01940,P00380,3,1473.00
O01940,P00393,1,539.10
O01940,P00406,2,1174.40
O01941,P00387,1,516.90
O01942,P00394,2,1085.60
O01942,P00407,3,1772.70
O01943,P00401,3,1706.10
O01943,P00414,1,616.80
O01943,P00427,2,1329.80
O01944,P00408,1,594.60
O01945,P00415,2,1241.00
O01945,P00428,3,2005.80
O01946,P00422,3,1939.20
O01946,P00435,1,694.50
O01946,P00448,2,1485.20
