payment_id,order_id,payment_status,approved_amount,approved_at
PAY01163,O01163,Failed,0.00,2026-05-06T15:41:00+09:00
PAY01164,O01164,Failed,0.00,2026-05-06T15:48:00+09:00
PAY01165,O01165,Failed,0.00,2026-05-06T15:55:00+09:00
PAY01166,O01166,Success,1223.50,2026-05-06T16:02:00+09:00
PAY01167,O01167,Success,325.08,2026-05-06T16:09:00+09:00
PAY01168,O01168,Success,2149.93,2026-05-06T16:16:00+09:00
PAY01169,O01169,Success,1359.23,2026-05-06T16:23:00+09:00
PAY01170,O01170,Success,4072.70,2026-05-06T16:30:00+09:00
PAY01171,O01171,RetrySuccess,1556.01,2026-05-06T16:37:00+09:00
PAY01172,O01172,Success,887.44,2026-05-06T16:44:00+09:00
PAY01173,O01173,RetrySuccess,2899.62,2026-05-06T16:51:00+09:00
PAY01174,O01174,Success,983.09,2026-05-06T16:58:00+09:00
PAY01175,O01175,Failed,0.00,2026-05-06T17:05:00+09:00
PAY01176,O01176,Success,2214.70,2026-05-06T17:12:00+09:00
PAY01177,O01177,Failed,0.00,2026-05-06T17:19:00+09:00
PAY01178,O01178,Success,264.52,2026-05-06T17:26:00+09:00
PAY01179,O01179,Failed,0.00,2026-05-06T17:33:00+09:00
PAY01180,O01180,Failed,0.00,2026-05-06T17:40:00+09:00
PAY01181,O01181,Success,256.25,2026-05-06T17:47:00+09:00
PAY01182,O01182,RetrySuccess,4086.72,2026-05-06T17:54:00+09:00
PAY01183,O01183,Success,1302.98,2026-05-06T18:01:00+09:00
PAY01184,O01184,Success,1217.74,2026-05-06T18:08:00+09:00
PAY01185,O01185,Success,1458.82,2026-05-06T18:15:00+09:00
PAY01186,O01186,Failed,0.00,2026-05-06T18:22:00+09:00
PAY01187,O01187,Success,565.90,2026-05-06T18:29:00+09:00
PAY01188,O01188,Failed,0.00,2026-05-06T18:36:00+09:00
PAY01189,O01189,Failed,0.00,2026-05-06T18:43:00+09:00
PAY01190,O01190,Failed,0.00,2026-05-06T18:50:00+09:00
PAY01191,O01191,RetrySuccess,177.12,2026-05-06T18:57:00+09:00
PAY01192,O01192,Failed,0.00,2026-05-06T19:04:00+09:00
PAY01193,O01193,Success,2575.75,2026-05-06T19:11:00+09:00
PAY01194,O01194,Failed,0.00,2026-05-06T19:18:00+09:00
PAY01195,O01195,Success,1067.14,2026-05-06T19:25:00+09:00
PAY01196,O01196,Success,2461.43,2026-05-06T19:32:00+09:00
PAY01197,O01197,RetrySuccess,223.68,2026-05-06T19:39:00+09:00
PAY01198,O01198,Success,555.64,2026-05-06T19:46:00+09:00
PAY01199,O01199,Failed,0.00,2026-05-06T19:53:00+09:00
PAY01200,O01200,Success,1203.18,2026-05-06T20:00:00+09:00
PAY01201,O01201,Success,3867.42,2026-05-06T20:07:00+09:00
PAY01202,O01202,Success,609.65,2026-05-06T20:14:00+09:00
PAY01203,O01203,Success,1900.28,2026-05-06T20:21:00+09:00
PAY01204,O01204,Failed,0.00,2026-05-06T20:28:00+09:00
PAY01205,O01205,RetrySuccess,2574.25,2026-05-06T20:35:00+09:00
PAY01206,O01206,Failed,0.00,2026-05-06T20:42:00+09:00
PAY01207,O01207,Failed,0.00,2026-05-06T20:49:00+09:00
PAY01208,O01208,Failed,0.00,2026-05-06T20:56:00+09:00
PAY01209,O01209,RetrySuccess,1592.52,2026-05-06T21:03:00+09:00
PAY01210,O01210,Failed,0.00,2026-05-06T21:10:00+09:00
PAY01211,O01211,Success,3977.40,2026-05-06T21:17:00+09:00
PAY01212,O01212,Success,192.63,2026-05-06T21:24:00+09:00
PAY01213,O01213,Failed,0.00,2026-05-06T21:31:00+09:00
PAY01214,O01214,Success,3019.31,2026-05-06T21:38:00+09:00
PAY01215,O01215,Success,1558.97,2026-05-06T21:45:00+09:00
PAY01216,O01216,RetrySuccess,658.10,2026-05-06T21:52:00+09:00
PAY01217,O01217,Failed,0.00,2026-05-06T21:59:00+09:00
PAY01218,O01218,Failed,0.00,2026-05-06T22:06:00+09:00
PAY01219,O01219,Success,423.97,2026-05-06T22:13:00+09:00
PAY01220,O01220,Failed,0.00,2026-05-06T22:20:00+09:00
PAY01221,O01221,Failed,0.00,2026-05-06T22:27:00+09:00
PAY01222,O01222,Success,1453.25,2026-05-06T22:34:00+09:00
PAY01223,O01223,Failed,0.00,2026-05-06T22:41:00+09:00
PAY01224,O01224,Failed,0.00,2026-05-06T22:48:00+09:00
PAY01225,O01225,Failed,0.00,2026-05-06T22:55:00+09:00
PAY01226,O01226,Success,2137.71,2026-05-06T23:02:00+09:00
PAY01227,O01227,Success,430.91,2026-05-06T23:09:00+09:00
PAY01228,O01228,RetrySuccess,734.27,2026-05-06T23:16:00+09:00
PAY01229,O01229,Success,1081.89,2026-05-06T23:23:00+09:00
PAY01230,O01230,Failed,0.00,2026-05-06T23:30:00+09:00
PAY01231,O01231,Failed,0.00,2026-05-06T23:37:00+09:00
PAY01232,O01232,RetrySuccess,1680.63,2026-05-06T23:44:00+09:00
PAY01233,O01233,RetrySuccess,2330.67,2026-05-06T23:51:00+09:00
PAY01234,O01234,Success,740.99,2026-05-06T23:58:00+09:00
PAY01235,O01235,Success,1288.61,2026-05-07T00:05:00+09:00
PAY01236,O01236,Success,2564.97,2026-05-07T00:12:00+09:00
PAY01237,O01237,Failed,0.00,2026-05-07T00:19:00+09:00
PAY01238,O01238,Failed,0.00,2026-05-07T00:26:00+09:00
PAY01239,O01239,Failed,0.00,2026-05-07T00:33:00+09:00
PAY01240,O01240,Success,196.43,2026-05-07T00:40:00+09:00
PAY01241,O01241,Success,4611.78,2026-05-07T00:47:00+09:00
PAY01242,O01242,RetrySuccess,859.15,2026-05-07T00:54:00+09:00
PAY01243,O01243,RetrySuccess,1390.67,2026-05-07T01:01:00+09:00
PAY01244,O01244,Failed,0.00,2026-05-07T01:08:00+09:00
PAY01245,O01245,RetrySuccess,1745.72,2026-05-07T01:15:00+09:00
PAY01246,O01246,Failed,0.00,2026-05-07T01:22:00+09:00
PAY01247,O01247,RetrySuccess,554.16,2026-05-07T01:29:00+09:00
PAY01248,O01248,Success,1875.46,2026-05-07T01:36:00+09:00
PAY01249,O01249,Success,614.79,2026-05-07T01:43:00+09:00
PAY01250,O01250,RetrySuccess,2041.90,2026-05-07T01:50:00+09:00
PAY01251,O01251,Success,572.20,2026-05-07T01:57:00+09:00
PAY01252,O01252,Success,1287.38,2026-05-07T02:04:00+09:00
PAY01253,O01253,Success,1564.30,2026-05-07T02:11:00+09:00
PAY01254,O01254,Failed,0.00,2026-05-07T02:18:00+09:00
PAY01255,O01255,Failed,0.00,2026-05-07T02:25:00+09:00
PAY01256,O01256,Failed,0.00,2026-05-07T02:32:00+09:00
PAY01257,O01257,Failed,0.00,2026-05-07T02:39:00+09:00
PAY01258,O01258,Failed,0.00,2026-05-07T02:46:00+09:00
PAY01259,O01259,RetrySuccess,864.63,2026-05-07T02:53:00+09:00
PAY01260,O01260,Failed,0.00,2026-05-07T03:00:00+09:00
PAY01261,O01261,Failed,0.00,2026-05-07T03:07:00+09:00
PAY01262,O01262,Success,1390.18,2026-05-07T03:14:00+09:00
PAY01263,O01263,RetrySuccess,307.17,2026-05-07T03:21:00+09:00
PAY01264,O01264,Failed,0.00,2026-05-07T03:28:00+09:00
PAY01265,O01265,Success,1949.38,2026-05-07T03:35:00+09:00
PAY01266,O01266,Success,1107.51,2026-05-07T03:42:00+09:00
PAY01267,O01267,Success,3303.45,2026-05-07T03:49:00+09:00
PAY01268,O01268,Success,2314.56,2026-05-07T03:56:00+09:00
PAY01269,O01269,Failed,0.00,2026-05-07T04:03:00+09:00
PAY01270,O01270,Success,3429.48,2026-05-07T04:10:00+09:00
PAY01271,O01271,Success,1844.45,2026-05-07T04:17:00+09:00
PAY01272,O01272,RetrySuccess,2083.89,2026-05-07T04:24:00+09:00
PAY01273,O01273,Success,1405.04,2026-05-07T04:31:00+09:00
PAY01274,O01274,Failed,0.00,2026-05-07T04:38:00+09:00
PAY01275,O01275,Success,1599.76,2026-05-07T04:45:00+09:00
PAY01276,O01276,Failed,0.00,2026-05-07T04:52:00+09:00
PAY01277,O01277,Success,578.12,2026-05-07T04:59:00+09:00
PAY01278,O01278,Failed,0.00,2026-05-07T05:06:00+09:00
PAY01279,O01279,Success,956.18,2026-05-07T05:13:00+09:00
PAY01280,O01280,Success,1018.55,2026-05-07T05:20:00+09:00
PAY01281,O01281,Failed,0.00,2026-05-07T05:27:00+09:00
PAY01282,O01282,Success,2573.97,2026-05-07T05:34:00+09:00
PAY01283,O01283,Failed,0.00,2026-05-07T05:41:00+09:00
PAY01284,O01284,Failed,0.00,2026-05-07T05:48:00+09:00
PAY01285,O01285,RetrySuccess,265.40,2026-05-07T05:55:00+09:00
PAY01286,O01286,Failed,0.00,2026-05-07T06:02:00+09:00
PAY01287,O01287,Failed,0.00,2026-05-07T06:09:00+09:00
PAY01288,O01288,Success,218.72,2026-05-07T06:16:00+09:00
PAY01289,O01289,RetrySuccess,969.81,2026-05-07T06:23:00+09:00
PAY01290,O01290,Success,1669.64,2026-05-07T06:30:00+09:00
PAY01291,O01291,Success,1796.50,2026-05-07T06:37:00+09:00
PAY01292,O01292,Failed,0.00,2026-05-07T06:44:00+09:00
PAY01293,O01293,Failed,0.00,2026-05-07T06:51:00+09:00
PAY01294,O01294,RetrySuccess,1362.29,2026-05-07T06:58:00+09:00
PAY01295,O01295,Success,551.86,2026-05-07T07:05:00+09:00
PAY01296,O01296,Success,2587.35,2026-05-07T07:12:00+09:00
PAY01297,O01297,RetrySuccess,4145.04,2026-05-07T07:19:00+09:00
PAY01298,O01298,RetrySuccess,1526.47,2026-05-07T07:26:00+09:00
PAY01299,O01299,RetrySuccess,2438.71,2026-05-07T07:33:00+09:00
PAY01300,O01300,Success,1697.67,2026-05-07T07:40:00+09:00
PAY01301,O01301,Failed,0.00,2026-05-07T07:47:00+09:00
PAY01302,O01302,Success,879.22,2026-05-07T07:54:00+09:00
PAY01303,O01303,Success,3741.01,2026-05-07T08:01:00+09:00
PAY01304,O01304,Success,1900.98,2026-05-07T08:08:00+09:00
PAY01305,O01305,Failed,0.00,2026-05-07T08:15:00+09:00
PAY01306,O01306,Failed,0.00,2026-05-07T08:22:00+09:00
PAY01307,O01307,Success,1098.20,2026-05-07T08:29:00+09:00
PAY01308,O01308,Success,67.93,2026-05-07T08:36:00+09:00
PAY01309,O01309,Failed,0.00,2026-05-07T08:43:00+09:00
PAY01310,O01310,RetrySuccess,1607.30,2026-05-07T08:50:00+09:00
PAY01311,O01311,Failed,0.00,2026-05-07T08:57:00+09:00
PAY01312,O01312,Success,1343.45,2026-05-07T09:04:00+09:00
PAY01313,O01313,RetrySuccess,2303.74,2026-05-07T09:11:00+09:00
PAY01314,O01314,RetrySuccess,1453.23,2026-05-07T09:18:00+09:00
PAY01315,O01315,Failed,0.00,2026-05-07T09:25:00+09:00
PAY01316,O01316,Failed,0.00,2026-05-07T09:32:00+09:00
PAY01317,O01317,RetrySuccess,1012.55,2026-05-07T09:39:00+09:00
PAY01318,O01318,Success,715.36,2026-05-07T09:46:00+09:00
PAY01319,O01319,Failed,0.00,2026-05-07T09:53:00+09:00
PAY01320,O01320,Failed,0.00,2026-05-07T10:00:00+09:00
PAY01321,O01321,RetrySuccess,1719.31,2026-05-07T10:07:00+09:00
PAY01322,O01322,Failed,0.00,2026-05-07T10:14:00+09:00
PAY01323,O01323,Success,4071.44,2026-05-07T10:21:00+09:00
PAY01324,O01324,Success,170.29,2026-05-07T10:28:00+09:00
PAY01325,O01325,Failed,0.00,2026-05-07T10:35:00+09:00
PAY01326,O01326,RetrySuccess,2752.49,2026-05-07T10:42:00+09:00
PAY01327,O01327,Failed,0.00,2026-05-07T10:49:00+09:00
PAY01328,O01328,Failed,0.00,2026-05-07T10:56:00+09:00
PAY01329,O01329,Failed,0.00,2026-05-07T11:03:00+09:00
PAY01330,O01330,Success,3071.70,2026-05-07T11:10:00+09:00
PAY01331,O01331,Failed,0.00,2026-05-07T11:17:00+09:00
PAY01332,O01332,Failed,0.00,2026-05-07T11:24:00+09:00
PAY01333,O01333,Failed,0.00,2026-05-07T11:31:00+09:00
PAY01334,O01334,Success,1692.98,2026-05-07T11:38:00+09:00
PAY01335,O01335,Failed,0.00,2026-05-07T11:45:00+09:00
PAY01336,O01336,Failed,0.00,2026-05-07T11:52:00+09:00
PAY01337,O01337,RetrySuccess,261.63,2026-05-07T11:59:00+09:00
PAY01338,O01338,RetrySuccess,351.10,2026-05-07T12:06:00+09:00
PAY01339,O01339,Success,2429.02,2026-05-07T12:13:00+09:00
PAY01340,O01340,Success,881.56,2026-05-07T12:20:00+09:00
PAY01341,O01341,Success,336.30,2026-05-07T12:27:00+09:00
PAY01342,O01342,Failed,0.00,2026-05-07T12:34:00+09:00
PAY01343,O01343,Failed,0.00,2026-05-07T12:41:00+09:00
PAY01344,O01344,Success,621.67,2026-05-07T12:48:00+09:00
PAY01345,O01345,Success,2983.73,2026-05-07T12:55:00+09:00
PAY01346,O01346,RetrySuccess,857.46,2026-05-07T13:02:00+09:00
PAY01347,O01347,Failed,0.00,2026-05-07T13:09:00+09:00
PAY01348,O01348,Success,452.88,2026-05-07T13:16:00+09:00
PAY01349,O01349,Success,1179.19,2026-05-07T13:23:00+09:00
PAY01350,O01350,Failed,0.00,2026-05-07T13:30:00+09:00
PAY01351,O01351,RetrySuccess,2535.92,2026-05-07T13:37:00+09:00
PAY01352,O01352,Failed,0.00,2026-05-07T13:44:00+09:00
PAY01353,O01353,Failed,0.00,2026-05-07T13:51:00+09:00
PAY01354,O01354,Failed,0.00,2026-05-07T13:58:00+09:00
PAY01355,O01355,Success,1675.16,2026-05-07T14:05:00+09:00
PAY01356,O01356,RetrySuccess,1386.50,2026-05-07T14:12:00+09:00
PAY01357,O01357,Success,902.52,2026-05-07T14:19:00+09:00
PAY01358,O01358,Success,224.56,2026-05-07T14:26:00+09:00
PAY01359,O01359,Success,3020.84,2026-05-07T14:33:00+09:00
PAY01360,O01360,Success,2121.39,2026-05-07T14:40:00+09:00
PAY01361,O01361,Success,400.10,2026-05-07T14:47:00+09:00
PAY01362,O01362,Failed,0.00,2026-05-07T14:54:00+09:00
PAY01363,O01363,Failed,0.00,2026-05-07T15:01:00+09:00
PAY01364,O01364,Success,1712.83,2026-05-07T15:08:00+09:00
PAY01365,O01365,Failed,0.00,2026-05-07T15:15:00+09:00
PAY01366,O01366,Failed,0.00,2026-05-07T15:22:00+09:00
PAY01367,O01367,Success,1246.07,2026-05-07T15:29:00+09:00
PAY01368,O01368,Failed,0.00,2026-05-07T15:36:00+09:00
PAY01369,O01369,Success,1942.20,2026-05-07T15:43:00+09:00
PAY01370,O01370,Failed,0.00,2026-05-07T15:50:00+09:00
PAY01371,O01371,Success,367.64,2026-05-07T15:57:00+09:00
PAY01372,O01372,Success,1408.46,2026-05-07T16:04:00+09:00
PAY01373,O01373,RetrySuccess,98.33,2026-05-07T16:11:00+09:00
PAY01374,O01374,Failed,0.00,2026-05-07T16:18:00+09:00
PAY01375,O01375,Failed,0.00,2026-05-07T16:25:00+09:00
PAY01376,O01376,Success,3652.28,2026-05-07T16:32:00+09:00
PAY01377,O01377,Failed,0.00,2026-05-07T16:39:00+09:00
PAY01378,O01378,Success,1775.69,2026-05-07T16:46:00+09:00
PAY01379,O01379,Success,1500.52,2026-05-07T16:53:00+09:00
PAY01380,O01380,Success,1449.10,2026-05-07T17:00:00+09:00
PAY01381,O01381,Success,972.16,2026-05-07T17:07:00+09:00
PAY01382,O01382,Success,1150.60,2026-05-07T17:14:00+09:00
PAY01383,O01383,Failed,0.00,2026-05-07T17:21:00+09:00
PAY01384,O01384,RetrySuccess,837.62,2026-05-07T17:28:00+09:00
PAY01385,O01385,Failed,0.00,2026-05-07T17:35:00+09:00
PAY01386,O01386,Failed,0.00,2026-05-07T17:42:00+09:00
PAY01387,O01387,Failed,0.00,2026-05-07T17:49:00+09:00
PAY01388,O01388,RetrySuccess,1538.07,2026-05-07T17:56:00+09:00
PAY01389,O01389,Failed,0.00,2026-05-07T18:03:00+09:00
PAY01390,O01390,Failed,0.00,2026-05-07T18:10:00+09:00
PAY01391,O01391,RetrySuccess,171.51,2026-05-07T18:17:00+09:00
PAY01392,O01392,Failed,0.00,2026-05-07T18:24:00+09:00
PAY01393,O01393,Success,1575.33,2026-05-07T18:31:00+09:00
PAY01394,O01394,Success,653.35,2026-05-07T18:38:00+09:00
PAY01395,O01395,Failed,0.00,2026-05-07T18:45:00+09:00
PAY01396,O01396,Failed,0.00,2026-05-07T18:52:00+09:00
PAY01397,O01397,Success,1098.58,2026-05-07T18:59:00+09:00
PAY01398,O01398,Success,1448.05,2026-05-07T19:06:00+09:00
PAY01399,O01399,Success,209.67,2026-05-07T19:13:00+09:00
PAY01400,O01400,Failed,0.00,2026-05-07T19:20:00+09:00
PAY01401,O01401,Success,173.47,2026-05-07T19:27:00+09:00
PAY01402,O01402,RetrySuccess,1998.19,2026-05-07T19:34:00+09:00
PAY01403,O01403,Success,442.35,2026-05-07T19:41:00+09:00
PAY01404,O01404,Success,2685.19,2026-05-07T19:48:00+09:00
PAY01405,O01405,Failed,0.00,2026-05-07T19:55:00+09:00
PAY01406,O01406,RetrySuccess,2321.30,2026-05-07T20:02:00+09:00
PAY01407,O01407,Success,1351.61,2026-05-07T20:09:00+09:00
PAY01408,O01408,Failed,0.00,2026-05-07T20:16:00+09:00
PAY01409,O01409,RetrySuccess,2453.87,2026-05-07T20:23:00+09:00
PAY01410,O01410,RetrySuccess,1716.15,2026-05-07T20:30:00+09:00
PAY01411,O01411,RetrySuccess,750.57,2026-05-07T20:37:00+09:00
PAY01412,O01412,Failed,0.00,2026-05-07T20:44:00+09:00
PAY01413,O01413,Success,564.09,2026-05-07T20:51:00+09:00
PAY01414,O01414,RetrySuccess,394.73,2026-05-07T20:58:00+09:00
PAY01415,O01415,RetrySuccess,235.91,2026-05-07T21:05:00+09:00
PAY01416,O01416,Failed,0.00,2026-05-07T21:12:00+09:00
PAY01417,O01417,Failed,0.00,2026-05-07T21:19:00+09:00
PAY01418,O01418,Success,2533.14,2026-05-07T21:26:00+09:00
PAY01419,O01419,RetrySuccess,1713.51,2026-05-07T21:33:00+09:00
PAY01420,O01420,RetrySuccess,1489.30,2026-05-07T21:40:00+09:00
PAY01421,O01421,Success,834.85,2026-05-07T21:47:00+09:00
PAY01422,O01422,Success,1210.81,2026-05-07T21:54:00+09:00
PAY01423,O01423,Success,1023.22,2026-05-07T22:01:00+09:00
PAY01424,O01424,Success,1252.04,2026-05-07T22:08:00+09:00
PAY01425,O01425,Success,2121.60,2026-05-07T22:15:00+09:00
PAY01426,O01426,Failed,0.00,2026-05-07T22:22:00+09:00
PAY01427,O01427,Failed,0.00,2026-05-07T22:29:00+09:00
PAY01428,O01428,Failed,0.00,2026-05-07T22:36:00+09:00
PAY01429,O01429,RetrySuccess,1992.39,2026-05-07T22:43:00+09:00
PAY01430,O01430,Success,720.11,2026-05-07T22:50:00+09:00
PAY01431,O01431,Failed,0.00,2026-05-07T22:57:00+09:00
PAY01432,O01432,Success,860.52,2026-05-07T23:04:00+09:00
PAY01433,O01433,Success,873.84,2026-05-07T23:11:00+09:00
PAY01434,O01434,Success,4168.91,2026-05-07T23:18:00+09:00
PAY01435,O01435,Success,2410.44,2026-05-07T23:25:00+09:00
PAY01436,O01436,Success,2414.42,2026-05-07T23:32:00+09:00
PAY01437,O01437,Failed,0.00,2026-05-07T23:39:00+09:00
PAY01438,O01438,Success,1858.19,2026-05-07T23:46:00+09:00
PAY01439,O01439,Failed,0.00,2026-05-07T23:53:00+09:00
PAY01440,O01440,Success,4364.26,2026-05-08T00:00:00+09:00
PAY01441,O01441,Success,962.47,2026-05-08T00:07:00+09:00
PAY01442,O01442,Success,1101.78,2026-05-08T00:14:00+09:00
PAY01443,O01443,Failed,0.00,2026-05-08T00:21:00+09:00
PAY01444,O01444,Success,3174.90,2026-05-08T00:28:00+09:00
PAY01445,O01445,Failed,0.00,2026-05-08T00:35:00+09:00
PAY01446,O01446,RetrySuccess,4514.89,2026-05-08T00:42:00+09:00
PAY01447,O01447,Success,1930.06,2026-05-08T00:49:00+09:00
PAY01448,O01448,Failed,0.00,2026-05-08T00:56:00+09:00
PAY01449,O01449,Failed,0.00,2026-05-08T01:03:00+09:00
PAY01450,O01450,Failed,0.00,2026-05-08T01:10:00+09:00
PAY01451,O01451,Failed,0.00,2026-05-08T01:17:00+09:00
PAY01452,O01452,Failed,0.00,2026-05-08T01:24:00+09:00
PAY01453,O01453,Success,3292.34,2026-05-08T01:31:00+09:00
PAY01454,O01454,Success,381.18,2026-05-08T01:38:00+09:00
PAY01455,O01455,Failed,0.00,2026-05-08T01:45:00+09:00
PAY01456,O01456,RetrySuccess,1437.56,2026-05-08T01:52:00+09:00
PAY01457,O01457,Failed,0.00,2026-05-08T01:59:00+09:00
PAY01458,O01458,RetrySuccess,1747.86,2026-05-08T02:06:00+09:00
PAY01459,O01459,Success,532.14,2026-05-08T02:13:00+09:00
PAY01460,O01460,RetrySuccess,1836.17,2026-05-08T02:20:00+09:00
PAY01461,O01461,Success,428.02,2026-05-08T02:27:00+09:00
PAY01462,O01462,Success,2287.44,2026-05-08T02:34:00+09:00
PAY01463,O01463,RetrySuccess,1425.74,2026-05-08T02:41:00+09:00
PAY01464,O01464,Failed,0.00,2026-05-08T02:48:00+09:00
PAY01465,O01465,Success,1367.67,2026-05-08T02:55:00+09:00
PAY01466,O01466,Failed,0.00,2026-05-08T03:02:00+09:00
PAY01467,O01467,Success,2343.19,2026-05-08T03:09:00+09:00
PAY01468,O01468,Failed,0.00,2026-05-08T03:16:00+09:00
PAY01469,O01469,RetrySuccess,596.94,2026-05-08T03:23:00+09:00
PAY01470,O01470,RetrySuccess,652.80,2026-05-08T03:30:00+09:00
PAY01471,O01471,Failed,0.00,2026-05-08T03:37:00+09:00
PAY01472,O01472,Failed,0.00,2026-05-08T03:44:00+09:00
PAY01473,O01473,Failed,0.00,2026-05-08T03:51:00+09:00
PAY01474,O01474,RetrySuccess,1323.69,2026-05-08T03:58:00+09:00
PAY01475,O01475,Failed,0.00,2026-05-08T04:05:00+09:00
PAY01476,O01476,Failed,0.00,2026-05-08T04:12:00+09:00
PAY01477,O01477,Success,2975.24,2026-05-08T04:19:00+09:00
PAY01478,O01478,Success,1815.67,2026-05-08T04:26:00+09:00
PAY01479,O01479,Success,1358.03,2026-05-08T04:33:00+09:00
PAY01480,O01480,Failed,0.00,2026-05-08T04:40:00+09:00
PAY01481,O01481,Success,1902.75,2026-05-08T04:47:00+09:00
PAY01482,O01482,Failed,0.00,2026-05-08T04:54:00+09:00
PAY01483,O01483,Failed,0.00,2026-05-08T05:01:00+09:00
PAY01484,O01484,Failed,0.00,2026-05-08T05:08:00+09:00
PAY01485,O01485,Success,331.63,2026-05-08T05:15:00+09:00
PAY01486,O01486,Success,425.39,2026-05-08T05:22:00+09:00
PAY01487,O01487,Failed,0.00,2026-05-08T05:29:00+09:00
PAY01488,O01488,RetrySuccess,1277.07,2026-05-08T05:36:00+09:00
PAY01489,O01489,Success,768.03,2026-05-08T05:43:00+09:00
PAY01490,O01490,Failed,0.00,2026-05-08T05:50:00+09:00
PAY01491,O01491,Failed,0.00,2026-05-08T05:57:00+09:00
PAY01492,O01492,Success,2046.37,2026-05-08T06:04:00+09:00
PAY01493,O01493,Success,1028.16,2026-05-08T06:11:00+09:00
PAY01494,O01494,Success,564.69,2026-05-08T06:18:00+09:00
PAY01495,O01495,RetrySuccess,830.38,2026-05-08T06:25:00+09:00
PAY01496,O01496,Failed,0.00,2026-05-08T06:32:00+09:00
PAY01497,O01497,Failed,0.00,2026-05-08T06:39:00+09:00
PAY01498,O01498,Failed,0.00,2026-05-08T06:46:00+09:00
PAY01499,O01499,RetrySuccess,2113.99,2026-05-08T06:53:00+09:00
PAY01500,O01500,RetrySuccess,1663.82,2026-05-08T07:00:00+09:00
PAY01501,O01501,Failed,0.00,2026-05-08T07:07:00+09:00
PAY01502,O01502,RetrySuccess,1492.42,2026-05-08T07:14:00+09:00
PAY01503,O01503,RetrySuccess,3115.39,2026-05-08T07:21:00+09:00
PAY01504,O01504,Failed,0.00,2026-05-08T07:28:00+09:00
PAY01505,O01505,RetrySuccess,1109.46,2026-05-08T07:35:00+09:00
PAY01506,O01506,RetrySuccess,1486.66,2026-05-08T07:42:00+09:00
PAY01507,O01507,Failed,0.00,2026-05-08T07:49:00+09:00
PAY01508,O01508,Success,3863.92,2026-05-08T07:56:00+09:00
PAY01509,O01509,Failed,0.00,2026-05-08T08:03:00+09:00
PAY01510,O01510,Failed,0.00,2026-05-08T08:10:00+09:00
PAY01511,O01511,Success,167.01,2026-05-08T08:17:00+09:00
PAY01512,O01512,Success,2365.06,2026-05-08T08:24:00+09:00
PAY01513,O01513,Success,2713.90,2026-05-08T08:31:00+09:00
PAY01514,O01514,Failed,0.00,2026-05-08T08:38:00+09:00
PAY01515,O01515,RetrySuccess,2063.13,2026-05-08T08:45:00+09:00
PAY01516,O01516,Failed,0.00,2026-05-08T08:52:00+09:00
PAY01517,O01517,Success,1368.96,2026-05-08T08:59:00+09:00
PAY01518,O01518,Success,1074.12,2026-05-08T09:06:00+09:00
PAY01519,O01519,Success,1375.41,2026-05-08T09:13:00+09:00
PAY01520,O01520,Success,896.46,2026-05-08T09:20:00+09:00
PAY01521,O01521,Success,2936.78,2026-05-08T09:27:00+09:00
PAY01522,O01522,Failed,0.00,2026-05-08T09:34:00+09:00
PAY01523,O01523,RetrySuccess,40.21,2026-05-08T09:41:00+09:00
PAY01524,O01524,Success,4133.77,2026-05-08T09:48:00+09:00
PAY01525,O01525,Success,1216.68,2026-05-08T09:55:00+09:00
PAY01526,O01526,Failed,0.00,2026-05-08T10:02:00+09:00
PAY01527,O01527,Failed,0.00,2026-05-08T10:09:00+09:00
PAY01528,O01528,RetrySuccess,1101.29,2026-05-08T10:16:00+09:00
PAY01529,O01529,Success,888.58,2026-05-08T10:23:00+09:00
PAY01530,O01530,Failed,0.00,2026-05-08T10:30:00+09:00
PAY01531,O01531,Success,1938.91,2026-05-08T10:37:00+09:00
PAY01532,O01532,RetrySuccess,2683.91,2026-05-08T10:44:00+09:00
PAY01533,O01533,Failed,0.00,2026-05-08T10:51:00+09:00
PAY01534,O01534,RetrySuccess,2521.67,2026-05-08T10:58:00+09:00
PAY01535,O01535,Failed,0.00,2026-05-08T11:05:00+09:00
PAY01536,O01536,Success,717.38,2026-05-08T11:12:00+09:00
PAY01537,O01537,RetrySuccess,2187.64,2026-05-08T11:19:00+09:00
PAY01538,O01538,Success,1094.88,2026-05-08T11:26:00+09:00
PAY01539,O01539,Failed,0.00,2026-05-08T11:33:00+09:00
PAY01540,O01540,Success,1420.24,2026-05-08T11:40:00+09:00
PAY01541,O01541,Success,2101.37,2026-05-08T11:47:00+09:00
PAY01542,O01542,Success,1305.05,2026-05-08T11:54:00+09:00
PAY01543,O01543,Success,498.49,2026-05-08T12:01:00+09:00
PAY01544,O01544,RetrySuccess,2671.20,2026-05-08T12:08:00+09:00
PAY01545,O01545,Failed,0.00,2026-05-08T12:15:00+09:00
PAY01546,O01546,Failed,0.00,2026-05-08T12:22:00+09:00
PAY01547,O01547,Success,1546.26,2026-05-08T12:29:00+09:00
PAY01548,O01548,RetrySuccess,1039.57,2026-05-08T12:36:00+09:00
PAY01549,O01549,Failed,0.00,2026-05-08T12:43:00+09:00
PAY01550,O01550,Failed,0.00,2026-05-08T12:50:00+09:00
PAY01551,O01551,RetrySuccess,2398.92,2026-05-08T12:57:00+09:00
PAY01552,O01552,Success,1236.22,2026-05-08T13:04:00+09:00
