ticket_id,customer_id,order_id,ticket_type,ticket_reason,created_at
T00996,C00950,O01566,Inquiry,GeneralQuestion,2026-06-02T06:00:00+09:00
T00997,C00952,O01569,Inquiry,GeneralQuestion,2026-06-20T03:00:00+09:00
T00998,C00953,O01570,Inquiry,GeneralQuestion,2026-05-02T08:00:00+09:00
T00999,C00953,O01570,Payment,PaymentFailed,2026-05-11T07:00:00+09:00
T01000,C00953,O01571,Inquiry,GeneralQuestion,2026-06-01T12:00:00+09:00
T01001,C00953,O01571,Shipping,LateDelivery,2026-05-25T06:00:00+09:00
T01002,C00955,O01573,Complaint,LateDelivery,2026-06-22T08:00:00+09:00
T01003,C00956,O01575,Complaint,LateDelivery,2026-05-31T02:00:00+09:00
T01004,C00956,O01575,Inquiry,GeneralQuestion,2026-06-06T08:00:00+09:00
T01005,C00956,O01576,Payment,PaymentFailed,2026-05-24T12:00:00+09:00
T01006,C00956,O01576,Shipping,LateDelivery,2026-05-25T06:00:00+09:00
T01007,C00957,O01577,Complaint,LateDelivery,2026-06-25T09:00:00+09:00
T01008,C00958,O01578,Inquiry,GeneralQuestion,2026-06-26T06:00:00+09:00
T01009,C00959,O01579,Complaint,NotAsDescribed,2026-05-20T00:00:00+09:00
T01010,C00959,O01579,Payment,PaymentFailed,2026-05-22T12:00:00+09:00
T01011,C00960,O01581,Return,SizeIssue,2026-06-17T09:00:00+09:00
T01012,C00960,O01582,Complaint,LateDelivery,2026-06-03T01:00:00+09:00
T01013,C00960,O01583,Complaint,NotAsDescribed,2026-06-01T01:00:00+09:00
T01014,C00961,O01584,Return,NotAsDescribed,2026-05-09T09:00:00+09:00
T01015,C00961,O01584,Inquiry,GeneralQuestion,2026-05-03T04:00:00+09:00
T01016,C00962,O01586,Shipping,NoTrackingUpdate,2026-07-01T04:00:00+09:00
T01017,C00963,O01587,Payment,PaymentFailed,2026-06-23T10:00:00+09:00
T01018,C00963,O01587,Shipping,LateDelivery,2026-06-26T00:00:00+09:00
T01019,C00965,O01589,Payment,PaymentFailed,2026-06-20T08:00:00+09:00
T01020,C00965,O01589,Inquiry,GeneralQuestion,2026-06-16T01:00:00+09:00
T01021,C00965,O01590,Complaint,LateDelivery,2026-06-20T06:00:00+09:00
T01022,C00965,O01590,Payment,PaymentFailed,2026-06-23T03:00:00+09:00
T01023,C00966,O01591,Return,NotAsDescribed,2026-06-19T06:00:00+09:00
T01024,C00967,O01592,Shipping,LateDelivery,2026-05-26T12:00:00+09:00
T01025,C00968,O01594,Payment,PaymentFailed,2026-05-18T04:00:00+09:00
T01026,C00968,O01594,Inquiry,GeneralQuestion,2026-05-19T04:00:00+09:00
T01027,C00970,O01596,Complaint,NotAsDescribed,2026-05-03T05:00:00+09:00
T01028,C00972,O01599,Payment,PaymentFailed,2026-06-10T01:00:00+09:00
T01029,C00973,O01600,Shipping,NoTrackingUpdate,2026-06-07T02:00:00+09:00
T01030,C00975,O01604,Inquiry,GeneralQuestion,2026-06-21T07:00:00+09:00
T01031,C00975,O01604,Payment,PaymentFailed,2026-06-20T09:00:00+09:00
T01032,C00976,O01606,Payment,PaymentFailed,2026-06-21T02:00:00+09:00
T01033,C00977,O01608,Inquiry,GeneralQuestion,2026-06-18T09:00:00+09:00
T01034,C00978,O01609,Return,SizeIssue,2026-06-10T02:00:00+09:00
T01035,C00978,O01610,Complaint,NotAsDescribed,2026-05-22T08:00:00+09:00
T01036,C00978,O01610,Payment,PaymentFailed,2026-05-23T11:00:00+09:00
T01037,C00979,O01611,Inquiry,GeneralQuestion,2026-06-21T09:00:00+09:00
T01038,C00979,O01611,Return,NotAsDescribed,2026-06-21T02:00:00+09:00
T01039,C00979,O01612,Shipping,LateDelivery,2026-05-17T09:00:00+09:00
T01040,C00979,O01612,Payment,PaymentFailed,2026-05-10T10:00:00+09:00
T01041,C00980,O01613,Payment,PaymentFailed,2026-06-27T12:00:00+09:00
T01042,C00980,O01613,Return,SizeIssue,2026-06-29T02:00:00+09:00
T01043,C00981,O01614,Inquiry,GeneralQuestion,2026-05-28T01:00:00+09:00
T01044,C00982,O01616,Inquiry,GeneralQuestion,2026-06-17T02:00:00+09:00
T01045,C00984,O01620,Complaint,LateDelivery,2026-05-20T03:00:00+09:00
T01046,C00986,O01623,Complaint,NotAsDescribed,2026-05-15T11:00:00+09:00
T01047,C00987,O01625,Complaint,LateDelivery,2026-06-22T02:00:00+09:00
T01048,C00988,O01626,Inquiry,GeneralQuestion,2026-06-06T04:00:00+09:00
T01049,C00988,O01628,Shipping,NoTrackingUpdate,2026-07-01T08:00:00+09:00
T01050,C00988,O01628,Return,SizeIssue,2026-07-02T08:00:00+09:00
T01051,C00990,O01631,Complaint,LateDelivery,2026-07-01T05:00:00+09:00
T01052,C00990,O01631,Payment,PaymentFailed,2026-07-05T12:00:00+09:00
T01053,C00991,O01634,Shipping,LateDelivery,2026-05-16T07:00:00+09:00
T01054,C00992,O01635,Payment,PaymentFailed,2026-05-16T11:00:00+09:00
T01055,C00998,O01642,Return,NotAsDescribed,2026-05-18T05:00:00+09:00
T01056,C00999,O01643,Complaint,LateDelivery,2026-06-18T06:00:00+09:00
T01057,C00999,O01645,Return,SizeIssue,2026-06-22T12:00:00+09:00
T01058,C01000,O01647,Complaint,NotAsDescribed,2026-06-27T07:00:00+09:00
T01059,C01000,O01648,Complaint,LateDelivery,2026-05-11T12:00:00+09:00
T01060,C01000,O01648,Shipping,LateDelivery,2026-05-20T00:00:00+09:00
T01061,C01002,O01650,Complaint,LateDelivery,2026-07-05T04:00:00+09:00
T01062,C01003,O01651,Complaint,NotAsDescribed,2026-06-03T03:00:00+09:00
T01063,C01004,O01654,Shipping,LateDelivery,2026-06-26T07:00:00+09:00
T01064,C01004,O01654,Payment,PaymentFailed,2026-06-25T10:00:00+09:00
T01065,C01005,O01655,Inquiry,GeneralQuestion,2026-06-10T07:00:00+09:00
T01066,C01005,O01656,Return,SizeIssue,2026-05-11T07:00:00+09:00
T01067,C01006,O01657,Complaint,LateDelivery,2026-06-24T11:00:00+09:00
T01068,C01009,O01664,Payment,PaymentFailed,2026-05-20T11:00:00+09:00
T01069,C01009,O01665,Payment,PaymentFailed,2026-06-10T02:00:00+09:00
T01070,C01010,O01667,Payment,PaymentFailed,2026-06-10T01:00:00+09:00
T01071,C01011,O01668,Inquiry,GeneralQuestion,2026-06-22T08:00:00+09:00
T01072,C01011,O01669,Complaint,NotAsDescribed,2026-06-19T08:00:00+09:00
T01073,C01011,O01669,Payment,PaymentFailed,2026-06-21T06:00:00+09:00
T01074,C01012,O01671,Complaint,LateDelivery,2026-05-07T10:00:00+09:00
T01075,C01012,O01671,Return,SizeIssue,2026-05-12T01:00:00+09:00
T01076,C01013,O01672,Return,SizeIssue,2026-06-21T01:00:00+09:00
T01077,C01015,O01676,Payment,PaymentFailed,2026-06-18T00:00:00+09:00
T01078,C01015,O01677,Inquiry,GeneralQuestion,2026-06-04T10:00:00+09:00
T01079,C01016,O01679,Shipping,NoTrackingUpdate,2026-05-11T01:00:00+09:00
T01080,C01017,O01680,Shipping,LateDelivery,2026-06-10T00:00:00+09:00
T01081,C01018,O01683,Complaint,LateDelivery,2026-06-19T08:00:00+09:00
T01082,C01019,O01684,Shipping,LateDelivery,2026-06-12T09:00:00+09:00
T01083,C01019,O01685,Shipping,LateDelivery,2026-05-08T08:00:00+09:00
T01084,C01019,O01686,Payment,PaymentFailed,2026-06-25T05:00:00+09:00
T01085,C01020,O01687,Return,NotAsDescribed,2026-06-22T09:00:00+09:00
T01086,C01021,O01688,Complaint,NotAsDescribed,2026-06-06T06:00:00+09:00
T01087,C01023,O01692,Payment,PaymentFailed,2026-06-04T00:00:00+09:00
T01088,C01024,O01693,Complaint,LateDelivery,2026-06-03T09:00:00+09:00
T01089,C01024,O01695,Payment,PaymentFailed,2026-07-06T05:00:00+09:00
T01090,C01024,O01695,Payment,PaymentFailed,2026-06-28T00:00:00+09:00
T01091,C01025,O01696,Payment,PaymentFailed,2026-06-02T09:00:00+09:00
T01092,C01026,O01697,Shipping,LateDelivery,2026-05-28T11:00:00+09:00
T01093,C01027,O01699,Complaint,LateDelivery,2026-05-27T09:00:00+09:00
T01094,C01028,O01701,Inquiry,GeneralQuestion,2026-05-28T11:00:00+09:00
T01095,C01028,O01701,Shipping,LateDelivery,2026-05-24T11:00:00+09:00
T01096,C01029,O01702,Payment,PaymentFailed,2026-06-06T10:00:00+09:00
T01097,C01030,O01703,Return,SizeIssue,2026-06-19T03:00:00+09:00
T01098,C01033,O01706,Complaint,NotAsDescribed,2026-06-07T11:00:00+09:00
T01099,C01034,O01707,Shipping,NoTrackingUpdate,2026-05-21T03:00:00+09:00
T01100,C01034,O01708,Complaint,LateDelivery,2026-06-30T08:00:00+09:00
T01101,C01034,O01708,Payment,PaymentFailed,2026-07-06T07:00:00+09:00
T01102,C01034,O01709,Return,NotAsDescribed,2026-06-05T01:00:00+09:00
T01103,C01036,O01713,Payment,PaymentFailed,2026-05-20T01:00:00+09:00
T01104,C01037,O01714,Payment,PaymentFailed,2026-05-27T06:00:00+09:00
T01105,C01039,O01717,Complaint,LateDelivery,2026-06-21T04:00:00+09:00
T01106,C01040,O01718,Complaint,LateDelivery,2026-06-16T08:00:00+09:00
T01107,C01041,O01719,Payment,PaymentFailed,2026-07-04T09:00:00+09:00
T01108,C01042,O01721,Shipping,NoTrackingUpdate,2026-05-27T12:00:00+09:00
T01109,C01043,O01722,Complaint,LateDelivery,2026-07-04T06:00:00+09:00
T01110,C01044,O01723,Complaint,NotAsDescribed,2026-06-16T10:00:00+09:00
T01111,C01044,O01723,Shipping,LateDelivery,2026-06-13T00:00:00+09:00
T01112,C01044,O01724,Complaint,NotAsDescribed,2026-05-13T07:00:00+09:00
T01113,C01044,O01724,Return,SizeIssue,2026-05-13T08:00:00+09:00
T01114,C01045,O01726,Complaint,LateDelivery,2026-06-03T08:00:00+09:00
T01115,C01045,O01726,Shipping,LateDelivery,2026-05-31T10:00:00+09:00
T01116,C01046,O01727,Complaint,NotAsDescribed,2026-06-26T12:00:00+09:00
T01117,C01046,O01727,Shipping,NoTrackingUpdate,2026-06-25T09:00:00+09:00
T01118,C01046,O01728,Complaint,NotAsDescribed,2026-06-04T02:00:00+09:00
T01119,C01047,O01729,Shipping,NoTrackingUpdate,2026-07-03T08:00:00+09:00
T01120,C01047,O01730,Shipping,LateDelivery,2026-05-07T08:00:00+09:00
T01121,C01048,O01733,Complaint,NotAsDescribed,2026-05-15T01:00:00+09:00
T01122,C01048,O01733,Return,SizeIssue,2026-05-08T11:00:00+09:00
T01123,C01049,O01734,Shipping,NoTrackingUpdate,2026-05-05T05:00:00+09:00
T01124,C01050,O01735,Payment,PaymentFailed,2026-06-21T11:00:00+09:00
T01125,C01051,O01737,Complaint,NotAsDescribed,2026-05-26T03:00:00+09:00
T01126,C01053,O01739,Inquiry,GeneralQuestion,2026-06-19T00:00:00+09:00
T01127,C01054,O01741,Inquiry,GeneralQuestion,2026-06-14T07:00:00+09:00
T01128,C01055,O01742,Return,SizeIssue,2026-05-08T10:00:00+09:00
T01129,C01056,O01744,Return,SizeIssue,2026-05-29T05:00:00+09:00
T01130,C01056,O01745,Return,NotAsDescribed,2026-05-27T12:00:00+09:00
T01131,C01058,O01747,Inquiry,GeneralQuestion,2026-06-10T03:00:00+09:00
T01132,C01059,O01749,Shipping,LateDelivery,2026-06-16T00:00:00+09:00
T01133,C01059,O01750,Payment,PaymentFailed,2026-05-18T04:00:00+09:00
T01134,C01059,O01750,Inquiry,GeneralQuestion,2026-05-12T07:00:00+09:00
T01135,C01060,O01751,Inquiry,GeneralQuestion,2026-05-26T00:00:00+09:00
T01136,C01060,O01753,Complaint,LateDelivery,2026-06-03T09:00:00+09:00
T01137,C01060,O01753,Inquiry,GeneralQuestion,2026-06-04T07:00:00+09:00
T01138,C01061,O01755,Return,SizeIssue,2026-05-23T12:00:00+09:00
T01139,C01062,O01757,Complaint,LateDelivery,2026-06-30T01:00:00+09:00
T01140,C01062,O01757,Inquiry,GeneralQuestion,2026-06-24T01:00:00+09:00
T01141,C01062,O01759,Inquiry,GeneralQuestion,2026-05-16T01:00:00+09:00
T01142,C01064,O01761,Complaint,LateDelivery,2026-07-02T07:00:00+09:00
T01143,C01064,O01761,Inquiry,GeneralQuestion,2026-07-02T06:00:00+09:00
T01144,C01065,O01764,Inquiry,GeneralQuestion,2026-07-01T07:00:00+09:00
T01145,C01067,O01766,Return,NotAsDescribed,2026-06-06T11:00:00+09:00
T01146,C01071,O01771,Shipping,NoTrackingUpdate,2026-06-17T00:00:00+09:00
T01147,C01071,O01772,Payment,PaymentFailed,2026-05-06T04:00:00+09:00
T01148,C01071,O01773,Complaint,NotAsDescribed,2026-05-21T12:00:00+09:00
T01149,C01072,O01775,Inquiry,GeneralQuestion,2026-07-06T10:00:00+09:00
T01150,C01074,O01778,Payment,PaymentFailed,2026-06-08T00:00:00+09:00
T01151,C01075,O01781,Return,SizeIssue,2026-05-24T06:00:00+09:00
T01152,C01076,O01782,Complaint,LateDelivery,2026-06-10T06:00:00+09:00
T01153,C01077,O01786,Shipping,LateDelivery,2026-05-19T03:00:00+09:00
T01154,C01078,O01787,Return,NotAsDescribed,2026-07-04T10:00:00+09:00
T01155,C01078,O01788,Inquiry,GeneralQuestion,2026-06-25T08:00:00+09:00
T01156,C01078,O01789,Complaint,NotAsDescribed,2026-06-11T09:00:00+09:00
T01157,C01079,O01790,Return,NotAsDescribed,2026-05-07T08:00:00+09:00
T01158,C01080,O01791,Shipping,LateDelivery,2026-06-18T08:00:00+09:00
T01159,C01080,O01792,Payment,PaymentFailed,2026-05-14T01:00:00+09:00
T01160,C01081,O01793,Inquiry,GeneralQuestion,2026-05-16T06:00:00+09:00
T01161,C01081,O01794,Payment,PaymentFailed,2026-06-11T05:00:00+09:00
T01162,C01082,O01795,Inquiry,GeneralQuestion,2026-06-20T12:00:00+09:00
T01163,C01083,O01797,Shipping,NoTrackingUpdate,2026-05-11T02:00:00+09:00
T01164,C01083,O01799,Return,SizeIssue,2026-05-09T10:00:00+09:00
T01165,C01084,O01800,Payment,PaymentFailed,2026-06-09T11:00:00+09:00
T01166,C01084,O01801,Shipping,NoTrackingUpdate,2026-05-23T03:00:00+09:00
T01167,C01085,O01802,Payment,PaymentFailed,2026-06-17T04:00:00+09:00
T01168,C01087,O01805,Complaint,NotAsDescribed,2026-06-10T09:00:00+09:00
T01169,C01088,O01806,Shipping,NoTrackingUpdate,2026-07-03T09:00:00+09:00
T01170,C01089,O01807,Return,NotAsDescribed,2026-06-14T03:00:00+09:00
T01171,C01090,O01808,Shipping,LateDelivery,2026-06-30T02:00:00+09:00
T01172,C01091,O01811,Complaint,LateDelivery,2026-06-13T10:00:00+09:00
T01173,C01091,O01812,Inquiry,GeneralQuestion,2026-06-21T07:00:00+09:00
T01174,C01092,O01814,Complaint,LateDelivery,2026-05-22T07:00:00+09:00
T01175,C01093,O01816,Inquiry,GeneralQuestion,2026-05-08T04:00:00+09:00
T01176,C01094,O01818,Inquiry,GeneralQuestion,2026-05-31T10:00:00+09:00
T01177,C01095,O01819,Inquiry,GeneralQuestion,2026-05-16T01:00:00+09:00
T01178,C01096,O01820,Return,SizeIssue,2026-06-05T06:00:00+09:00
T01179,C01098,O01822,Complaint,LateDelivery,2026-07-04T03:00:00+09:00
T01180,C01098,O01822,Inquiry,GeneralQuestion,2026-07-04T11:00:00+09:00
T01181,C01098,O01823,Return,NotAsDescribed,2026-06-09T01:00:00+09:00
T01182,C01098,O01823,Shipping,LateDelivery,2026-06-01T04:00:00+09:00
T01183,C01099,O01826,Payment,PaymentFailed,2026-06-16T07:00:00+09:00
T01184,C01100,O01827,Return,SizeIssue,2026-05-03T11:00:00+09:00
T01185,C01101,O01829,Inquiry,GeneralQuestion,2026-05-03T02:00:00+09:00
T01186,C01102,O01830,Inquiry,GeneralQuestion,2026-06-24T06:00:00+09:00
T01187,C01102,O01832,Complaint,LateDelivery,2026-06-01T00:00:00+09:00
T01188,C01102,O01832,Payment,PaymentFailed,2026-06-05T01:00:00+09:00
T01189,C01103,O01833,Return,NotAsDescribed,2026-05-20T09:00:00+09:00
T01190,C01104,O01835,Complaint,NotAsDescribed,2026-05-12T03:00:00+09:00
T01191,C01104,O01835,Inquiry,GeneralQuestion,2026-05-19T09:00:00+09:00
T01192,C01104,O01836,Shipping,NoTrackingUpdate,2026-06-29T03:00:00+09:00
T01193,C01105,O01837,Complaint,NotAsDescribed,2026-06-02T05:00:00+09:00
T01194,C01105,O01837,Shipping,LateDelivery,2026-06-03T05:00:00+09:00
T01195,C01107,O01841,Inquiry,GeneralQuestion,2026-06-11T05:00:00+09:00
T01196,C01108,O01843,Complaint,NotAsDescribed,2026-06-15T04:00:00+09:00
T01197,C01108,O01843,Inquiry,GeneralQuestion,2026-06-14T00:00:00+09:00
T01198,C01109,O01845,Complaint,LateDelivery,2026-06-17T00:00:00+09:00
T01199,C01109,O01845,Payment,PaymentFailed,2026-06-11T09:00:00+09:00
T01200,C01110,O01847,Shipping,LateDelivery,2026-05-31T00:00:00+09:00
T01201,C01110,O01848,Return,SizeIssue,2026-05-31T09:00:00+09:00
T01202,C01110,O01848,Shipping,LateDelivery,2026-06-10T04:00:00+09:00
T01203,C01111,O01850,Payment,PaymentFailed,2026-05-23T05:00:00+09:00
T01204,C01112,O01851,Inquiry,GeneralQuestion,2026-07-03T02:00:00+09:00
T01205,C01113,O01853,Complaint,NotAsDescribed,2026-06-23T08:00:00+09:00
T01206,C01113,O01853,Shipping,LateDelivery,2026-06-19T11:00:00+09:00
T01207,C01114,O01854,Return,NotAsDescribed,2026-05-22T07:00:00+09:00
T01208,C01114,O01856,Complaint,NotAsDescribed,2026-06-01T01:00:00+09:00
T01209,C01114,O01856,Payment,PaymentFailed,2026-06-01T04:00:00+09:00
T01210,C01115,O01858,Return,SizeIssue,2026-05-14T10:00:00+09:00
T01211,C01115,O01859,Payment,PaymentFailed,2026-05-29T09:00:00+09:00
T01212,C01117,O01862,Payment,PaymentFailed,2026-07-06T10:00:00+09:00
T01213,C01119,O01864,Payment,PaymentFailed,2026-06-15T11:00:00+09:00
T01214,C01120,O01866,Complaint,LateDelivery,2026-06-04T12:00:00+09:00
T01215,C01120,O01866,Shipping,LateDelivery,2026-06-09T12:00:00+09:00
T01216,C01121,O01867,Shipping,LateDelivery,2026-05-04T04:00:00+09:00
T01217,C01121,O01868,Complaint,NotAsDescribed,2026-05-12T06:00:00+09:00
T01218,C01121,O01868,Shipping,LateDelivery,2026-05-07T04:00:00+09:00
T01219,C01122,O01869,Shipping,NoTrackingUpdate,2026-06-24T06:00:00+09:00
T01220,C01123,O01871,Return,NotAsDescribed,2026-05-30T02:00:00+09:00
T01221,C01125,O01874,Complaint,LateDelivery,2026-05-27T01:00:00+09:00
T01222,C01125,O01874,Shipping,NoTrackingUpdate,2026-06-03T12:00:00+09:00
T01223,C01125,O01874,Payment,PaymentFailed,2026-06-03T08:00:00+09:00
T01224,C01126,O01875,Inquiry,GeneralQuestion,2026-06-13T12:00:00+09:00
T01225,C01126,O01876,Return,SizeIssue,2026-06-16T09:00:00+09:00
T01226,C01126,O01876,Shipping,NoTrackingUpdate,2026-06-13T05:00:00+09:00
T01227,C01127,O01877,Complaint,NotAsDescribed,2026-06-06T08:00:00+09:00
T01228,C01127,O01877,Payment,PaymentFailed,2026-06-06T03:00:00+09:00
T01229,C01128,O01880,Return,SizeIssue,2026-06-19T05:00:00+09:00
T01230,C01129,O01881,Payment,PaymentFailed,2026-05-29T01:00:00+09:00
T01231,C01129,O01881,Return,NotAsDescribed,2026-05-21T11:00:00+09:00
T01232,C01129,O01882,Inquiry,GeneralQuestion,2026-07-02T06:00:00+09:00
T01233,C01130,O01885,Inquiry,GeneralQuestion,2026-05-15T01:00:00+09:00
T01234,C01130,O01886,Complaint,LateDelivery,2026-05-22T11:00:00+09:00
T01235,C01130,O01886,Inquiry,GeneralQuestion,2026-05-13T07:00:00+09:00
T01236,C01131,O01888,Complaint,LateDelivery,2026-06-14T07:00:00+09:00
T01237,C01131,O01889,Return,NotAsDescribed,2026-05-14T02:00:00+09:00
T01238,C01131,O01889,Inquiry,GeneralQuestion,2026-05-17T07:00:00+09:00
T01239,C01135,O01894,Shipping,LateDelivery,2026-07-05T11:00:00+09:00
T01240,C01139,O01899,Complaint,NotAsDescribed,2026-06-21T05:00:00+09:00
T01241,C01139,O01899,Shipping,LateDelivery,2026-06-25T09:00:00+09:00
T01242,C01140,O01900,Return,SizeIssue,2026-06-20T06:00:00+09:00
T01243,C01142,O01904,Return,NotAsDescribed,2026-05-12T06:00:00+09:00
T01244,C01142,O01904,Return,SizeIssue,2026-05-09T07:00:00+09:00
T01245,C01142,O01905,Complaint,LateDelivery,2026-06-24T01:00:00+09:00
T01246,C01142,O01906,Inquiry,GeneralQuestion,2026-07-04T10:00:00+09:00
T01247,C01143,O01908,Payment,PaymentFailed,2026-06-20T05:00:00+09:00
T01248,C01143,O01908,Shipping,NoTrackingUpdate,2026-06-24T07:00:00+09:00
T01249,C01144,O01909,Return,SizeIssue,2026-06-13T07:00:00+09:00
T01250,C01144,O01909,Shipping,LateDelivery,2026-06-22T05:00:00+09:00
T01251,C01144,O01910,Return,NotAsDescribed,2026-06-22T00:00:00+09:00
T01252,C01145,O01912,Complaint,NotAsDescribed,2026-06-29T01:00:00+09:00
T01253,C01147,O01914,Return,SizeIssue,2026-06-18T04:00:00+09:00
T01254,C01148,O01916,Return,NotAsDescribed,2026-06-10T04:00:00+09:00
T01255,C01148,O01917,Return,NotAsDescribed,2026-06-03T11:00:00+09:00
T01256,C01148,O01917,Inquiry,GeneralQuestion,2026-06-02T04:00:00+09:00
T01257,C01148,O01918,Payment,PaymentFailed,2026-07-05T10:00:00+09:00
T01258,C01150,O01922,Return,NotAsDescribed,2026-06-02T03:00:00+09:00
T01259,C01152,O01925,Payment,PaymentFailed,2026-05-05T11:00:00+09:00
T01260,C01152,O01926,Payment,PaymentFailed,2026-06-20T06:00:00+09:00
T01261,C01154,O01929,Complaint,LateDelivery,2026-05-14T06:00:00+09:00
T01262,C01154,O01929,Inquiry,GeneralQuestion,2026-05-16T06:00:00+09:00
T01263,C01154,O01929,Payment,PaymentFailed,2026-05-17T04:00:00+09:00
T01264,C01155,O01930,Complaint,NotAsDescribed,2026-05-11T02:00:00+09:00
T01265,C01155,O01930,Shipping,NoTrackingUpdate,2026-05-12T09:00:00+09:00
T01266,C01156,O01931,Shipping,NoTrackingUpdate,2026-06-19T08:00:00+09:00
T01267,C01156,O01931,Shipping,NoTrackingUpdate,2026-06-15T00:00:00+09:00
T01268,C01157,O01933,Inquiry,GeneralQuestion,2026-05-30T10:00:00+09:00
T01269,C01159,O01935,Return,SizeIssue,2026-06-16T11:00:00+09:00
T01270,C01160,O01936,Payment,PaymentFailed,2026-06-08T11:00:00+09:00
T01271,C01160,O01936,Payment,PaymentFailed,2026-06-06T00:00:00+09:00
T01272,C01161,O01939,Shipping,NoTrackingUpdate,2026-05-13T11:00:00+09:00
T01273,C01162,O01941,Complaint,NotAsDescribed,2026-05-08T10:00:00+09:00
T01274,C01163,O01942,Payment,PaymentFailed,2026-06-12T06:00:00+09:00
T01275,C01165,O01945,Inquiry,GeneralQuestion,2026-05-13T10:00:00+09:00
T01276,C01166,O01947,Payment,PaymentFailed,2026-06-20T07:00:00+09:00
T01277,C01167,O01949,Complaint,NotAsDescribed,2026-05-25T05:00:00+09:00
T01278,C01170,O01952,Complaint,LateDelivery,2026-06-28T07:00:00+09:00
T01279,C01171,O01954,Complaint,LateDelivery,2026-05-15T12:00:00+09:00
T01280,C01171,O01954,Payment,PaymentFailed,2026-05-11T04:00:00+09:00
T01281,C01172,O01957,Complaint,NotAsDescribed,2026-05-26T01:00:00+09:00
T01282,C01174,O01959,Inquiry,GeneralQuestion,2026-05-09T09:00:00+09:00
T01283,C01176,O01961,Payment,PaymentFailed,2026-06-04T05:00:00+09:00
T01284,C01178,O01964,Shipping,NoTrackingUpdate,2026-05-12T12:00:00+09:00
T01285,C01179,O01965,Complaint,NotAsDescribed,2026-07-04T11:00:00+09:00
T01286,C01179,O01966,Complaint,NotAsDescribed,2026-06-24T10:00:00+09:00
T01287,C01179,O01967,Return,NotAsDescribed,2026-06-13T07:00:00+09:00
T01288,C01179,O01967,Shipping,NoTrackingUpdate,2026-06-08T04:00:00+09:00
T01289,C01180,O01968,Payment,PaymentFailed,2026-07-04T01:00:00+09:00
T01290,C01180,O01970,Complaint,LateDelivery,2026-05-27T11:00:00+09:00
T01291,C01182,O01972,Inquiry,GeneralQuestion,2026-06-14T10:00:00+09:00
T01292,C01182,O01972,Shipping,LateDelivery,2026-06-15T05:00:00+09:00
T01293,C01183,O01974,Shipping,LateDelivery,2026-05-25T03:00:00+09:00
T01294,C01184,O01975,Shipping,NoTrackingUpdate,2026-06-06T09:00:00+09:00
T01295,C01185,O01976,Complaint,NotAsDescribed,2026-06-06T04:00:00+09:00
T01296,C01186,O01978,Complaint,LateDelivery,2026-05-18T10:00:00+09:00
T01297,C01186,O01978,Inquiry,GeneralQuestion,2026-05-14T11:00:00+09:00
T01298,C01189,O01981,Inquiry,GeneralQuestion,2026-06-30T03:00:00+09:00
T01299,C01192,O01985,Shipping,LateDelivery,2026-05-26T00:00:00+09:00
T01300,C01193,O01987,Inquiry,GeneralQuestion,2026-06-01T06:00:00+09:00
T01301,C01194,O01988,Inquiry,GeneralQuestion,2026-06-27T08:00:00+09:00
T01302,C01194,O01988,Inquiry,GeneralQuestion,2026-07-04T02:00:00+09:00
T01303,C01195,O01989,Payment,PaymentFailed,2026-06-23T12:00:00+09:00
T01304,C01196,O01991,Complaint,LateDelivery,2026-05-03T10:00:00+09:00
T01305,C01196,O01992,Complaint,NotAsDescribed,2026-06-22T11:00:00+09:00
T01306,C01197,O01993,Return,NotAsDescribed,2026-06-17T12:00:00+09:00
T01307,C01197,O01994,Complaint,LateDelivery,2026-05-11T05:00:00+09:00
T01308,C01197,O01994,Return,NotAsDescribed,2026-05-13T05:00:00+09:00
T01309,C01197,O01995,Return,SizeIssue,2026-05-15T08:00:00+09:00
T01310,C01199,O01997,Return,SizeIssue,2026-05-12T10:00:00+09:00
T09001,C00010,O09001,Shipping,NoTrackingUpdate,2026-05-20T09:15:00+09:00
T09002,C00003,O09002,Complaint,LateDelivery,2026-05-21T14:40:00+09:00
T09003,C00008,O09003,Shipping,NoTrackingUpdate,2026-05-19T16:05:00+09:00
T90001,C99999,O00001,Inquiry,GeneralQuestion,2026-05-02T09:00:00+09:00
